person	personLabel	sexLabel	award	awardLabel	date	birthDate	birthPlace	birthPlaceLabel	country	countryLabel	deathDate #https://w.wiki/3tEM
http://www.wikidata.org/entity/Q1545000	Greg Winter	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2018-01-01T00:00:00Z	1951-04-14T00:00:00Z	http://www.wikidata.org/entity/Q83065	Leicester	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q1635006	Michael Kremer	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2019-01-01T00:00:00Z	1964-11-12T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q15900993	Barry C. Barish	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2017-01-01T00:00:00Z	1936-01-27T00:00:00Z	http://www.wikidata.org/entity/Q43199	Omaha	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q272855	Kazuo Ishiguro	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2017-01-01T00:00:00Z	1954-11-08T00:00:00Z	http://www.wikidata.org/entity/Q38234	Nagasaki	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q710597	Arthur B. McDonald	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2015-01-01T00:00:00Z	1943-08-29T00:00:00Z	http://www.wikidata.org/entity/Q932261	Sydney	http://www.wikidata.org/entity/Q16	Canada	
http://www.wikidata.org/entity/Q28833112	Joachim Frank	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2017-01-01T00:00:00Z	1940-09-12T00:00:00Z	http://www.wikidata.org/entity/Q831279	Weidenau	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q56868017	George P. Smith	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2018-01-01T00:00:00Z	1941-03-10T00:00:00Z	http://www.wikidata.org/entity/Q54217	Norwalk	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q56855591	Donna Strickland	female	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2018-01-01T00:00:00Z	1959-05-27T00:00:00Z	http://www.wikidata.org/entity/Q504114	Guelph	http://www.wikidata.org/entity/Q16	Canada	
http://www.wikidata.org/entity/Q50365049	Abiy Ahmed Ali	male	http://www.wikidata.org/entity/Q35637	Nobel Peace Prize	2019-01-01T00:00:00Z	1976-08-15T00:00:00Z	http://www.wikidata.org/entity/Q2899862	Beshasha	http://www.wikidata.org/entity/Q115	Ethiopia	
http://www.wikidata.org/entity/Q6832227	Michael Levitt	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2013-01-01T00:00:00Z	1947-05-09T00:00:00Z	http://www.wikidata.org/entity/Q3926	Pretoria	http://www.wikidata.org/entity/Q258	South Africa	
http://www.wikidata.org/entity/Q3259614	Ben Feringa	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2016-01-01T00:00:00Z	1951-05-18T00:00:00Z	http://www.wikidata.org/entity/Q2247076	Barger-Compascuum	http://www.wikidata.org/entity/Q55	Netherlands	
http://www.wikidata.org/entity/Q7151888	Paul L. Modrich	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2015-01-01T00:00:00Z	1946-06-13T00:00:00Z	http://www.wikidata.org/entity/Q990990	Raton	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q17280087	Emmanuelle Charpentier	female	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2020-01-01T00:00:00Z	1968-12-11T00:00:00Z	http://www.wikidata.org/entity/Q752255	Juvisy-sur-Orge	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q1701279	John O'Keefe	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2014-01-01T00:00:00Z	1939-11-18T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q2075967	Peter J. Ratcliffe	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2019-01-01T00:00:00Z	1954-05-14T00:00:00Z	http://www.wikidata.org/entity/Q985279	Morecambe	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q3169751	Jean-Pierre Sauvage	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2016-01-01T00:00:00Z	1944-10-21T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q5677307	Harvey J. Alter	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2020-01-01T00:00:00Z	1935-09-12T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q6140731	James P. Allison	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2018-01-01T00:00:00Z	1948-08-07T00:00:00Z	http://www.wikidata.org/entity/Q981528	Alice	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q8056214	Ōsumi Yoshinori	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2016-01-01T00:00:00Z	1945-02-09T00:00:00Z	http://www.wikidata.org/entity/Q26600	Fukuoka	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q21061207	Satoshi Ōmura	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2015-01-01T00:00:00Z	1935-07-12T00:00:00Z	http://www.wikidata.org/entity/Q11589539	Kamiyama	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q22669757	Charles M. Rice	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2020-01-01T00:00:00Z	1952-08-25T00:00:00Z	http://www.wikidata.org/entity/Q18013	Sacramento	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q1927895	Michael Houghton	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2020-01-01T00:00:00Z	1949-01-01T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q2395341	Tasuku Honjo	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2018-01-01T00:00:00Z	1942-01-27T00:00:00Z	http://www.wikidata.org/entity/Q34600	Kyoto	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q5341373	Edvard Moser	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2014-01-01T00:00:00Z	1962-04-27T00:00:00Z	http://www.wikidata.org/entity/Q62266	Ålesund	http://www.wikidata.org/entity/Q20	Norway	
http://www.wikidata.org/entity/Q462843	Tu Youyou	female	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2015-01-01T00:00:00Z	1930-12-30T00:00:00Z	http://www.wikidata.org/entity/Q28418721	Yin County	http://www.wikidata.org/entity/Q148	People's Republic of China	
http://www.wikidata.org/entity/Q509262	Paul M. Romer	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2018-01-01T00:00:00Z	1955-11-06T00:00:00Z	http://www.wikidata.org/entity/Q16554	Denver	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q1386049	Lars Peter Hansen	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2013-01-01T00:00:00Z	1952-10-26T00:00:00Z	http://www.wikidata.org/entity/Q462184	Urbana	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q1603351	William G. Kaelin	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2019-01-01T00:00:00Z	1957-11-23T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q132695	Harry Martinson	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1974-01-01T00:00:00Z	1904-05-06T00:00:00Z	http://www.wikidata.org/entity/Q10541678	Q10541678	http://www.wikidata.org/entity/Q34	Sweden	1978-02-11T00:00:00Z
http://www.wikidata.org/entity/Q193503	Kenneth G. Wilson	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1982-01-01T00:00:00Z	1936-06-08T00:00:00Z	http://www.wikidata.org/entity/Q49190	Waltham	http://www.wikidata.org/entity/Q30	United States of America	2013-06-15T00:00:00Z
http://www.wikidata.org/entity/Q206390	John L. Hall	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2005-01-01T00:00:00Z	1934-08-21T00:00:00Z	http://www.wikidata.org/entity/Q16554	Denver	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q222944	Patrick Modiano	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2014-01-01T00:00:00Z	1945-07-30T00:00:00Z	http://www.wikidata.org/entity/Q172455	Boulogne-Billancourt	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q226525	Carl Spitteler	male	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	1919-01-01T00:00:00Z	1845-04-24T00:00:00Z	http://www.wikidata.org/entity/Q68972	Liestal	http://www.wikidata.org/entity/Q39	Switzerland	1924-12-29T00:00:00Z
http://www.wikidata.org/entity/Q234819	Alice Munro	female	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2013-01-01T00:00:00Z	1931-07-10T00:00:00Z	http://www.wikidata.org/entity/Q4249510	Wingham	http://www.wikidata.org/entity/Q16	Canada	
http://www.wikidata.org/entity/Q254032	Olga Tokarczuk	female	http://www.wikidata.org/entity/Q37922	Nobel Prize in Literature	2018-01-01T00:00:00Z	1962-01-29T00:00:00Z	http://www.wikidata.org/entity/Q457865	Sulechów	http://www.wikidata.org/entity/Q36	Poland	
http://www.wikidata.org/entity/Q9123	Ernest Rutherford	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1908-01-01T00:00:00Z	1871-08-30T00:00:00Z	http://www.wikidata.org/entity/Q65430768	Spring Grove	http://www.wikidata.org/entity/Q664	New Zealand	1937-10-19T00:00:00Z
http://www.wikidata.org/entity/Q107405	Lars Onsager	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1968-01-01T00:00:00Z	1903-11-27T00:00:00Z	http://www.wikidata.org/entity/Q21711493	Christiania	http://www.wikidata.org/entity/Q20	Norway	1976-10-05T00:00:00Z
http://www.wikidata.org/entity/Q157212	Odd Hassel	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1969-01-01T00:00:00Z	1897-05-17T00:00:00Z	http://www.wikidata.org/entity/Q21711493	Christiania	http://www.wikidata.org/entity/Q20	Norway	1981-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3442375	Kailash Satyarthi	male	http://www.wikidata.org/entity/Q35637	Nobel Peace Prize	2014-01-01T00:00:00Z	1954-01-11T00:00:00Z	http://www.wikidata.org/entity/Q2807	Madrid	http://www.wikidata.org/entity/Q29	Spain	
http://www.wikidata.org/entity/Q3442375	Kailash Satyarthi	male	http://www.wikidata.org/entity/Q35637	Nobel Peace Prize	2014-01-01T00:00:00Z	1954-01-11T00:00:00Z	http://www.wikidata.org/entity/Q1637471	Vidisha	http://www.wikidata.org/entity/Q668	India	
http://www.wikidata.org/entity/Q22007112	Nadia Murad Basee	female	http://www.wikidata.org/entity/Q35637	Nobel Peace Prize	2018-01-01T00:00:00Z	1993-01-01T00:00:00Z	http://www.wikidata.org/entity/Q47463459	Kocho	http://www.wikidata.org/entity/Q796	Iraq	
http://www.wikidata.org/entity/Q1886068	Tomas Lindahl	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2015-01-01T00:00:00Z	1938-01-28T00:00:00Z	http://www.wikidata.org/entity/Q1754	Stockholm	http://www.wikidata.org/entity/Q34	Sweden	
http://www.wikidata.org/entity/Q4273363	Frances Arnold	female	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2018-01-01T00:00:00Z	1956-07-25T00:00:00Z	http://www.wikidata.org/entity/Q1342	Pittsburgh	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q4701206	Akira Yoshino	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2019-01-01T00:00:00Z	1948-01-30T00:00:00Z	http://www.wikidata.org/entity/Q653510	Suita	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q4790366	Arieh Warshel	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2013-01-01T00:00:00Z	1940-11-20T00:00:00Z	http://www.wikidata.org/entity/Q2916809	Sde Nahum	http://www.wikidata.org/entity/Q801	Israel	
http://www.wikidata.org/entity/Q152452	Gunnar Myrdal	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	1974-01-01T00:00:00Z	1898-12-06T00:00:00Z	http://www.wikidata.org/entity/Q10669876	Skattunge Parish	http://www.wikidata.org/entity/Q34	Sweden	1987-05-17T00:00:00Z
http://www.wikidata.org/entity/Q156480	Hugo Theorell	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1955-01-01T00:00:00Z	1903-07-06T00:00:00Z	http://www.wikidata.org/entity/Q10562793	Linköping cathedral	http://www.wikidata.org/entity/Q34	Sweden	1982-08-15T00:00:00Z
http://www.wikidata.org/entity/Q1673706	Isamu Akasaki	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2014-01-01T00:00:00Z	1929-01-30T00:00:00Z	http://www.wikidata.org/entity/Q994450	Chiran	http://www.wikidata.org/entity/Q17	Japan	2021-04-01T00:00:00Z
http://www.wikidata.org/entity/Q2128461	Rainer Weiss	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2017-01-01T00:00:00Z	1932-09-29T00:00:00Z	http://www.wikidata.org/entity/Q64	Berlin	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q11538917	Takaaki Kajita	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2015-01-01T00:00:00Z	1959-03-09T00:00:00Z	http://www.wikidata.org/entity/Q823907	Higashimatsuyama	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q37064	Alexander Fleming	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1945-01-01T00:00:00Z	1881-08-06T00:00:00Z	http://www.wikidata.org/entity/Q56619307	Lochfield	http://www.wikidata.org/entity/Q145	United Kingdom	1955-03-11T00:00:00Z
http://www.wikidata.org/entity/Q37193	Robert Koch	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1905-01-01T00:00:00Z	1843-12-11T00:00:00Z	http://www.wikidata.org/entity/Q15377091	Clausthal	http://www.wikidata.org/entity/Q183	Germany	1910-05-27T00:00:00Z
http://www.wikidata.org/entity/Q37193	Robert Koch	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1905-01-01T00:00:00Z	1843-12-11T00:00:00Z	http://www.wikidata.org/entity/Q15377091	Clausthal	http://www.wikidata.org/entity/Q7318	Nazi Germany	1910-05-27T00:00:00Z
http://www.wikidata.org/entity/Q37193	Robert Koch	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1905-01-01T00:00:00Z	1843-12-11T00:00:00Z	http://www.wikidata.org/entity/Q15377091	Clausthal	http://www.wikidata.org/entity/Q41304	Weimar Republic	1910-05-27T00:00:00Z
http://www.wikidata.org/entity/Q107609	Christiaan Eijkman	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1929-01-01T00:00:00Z	1858-08-11T00:00:00Z	http://www.wikidata.org/entity/Q16220881	Nijkerk	http://www.wikidata.org/entity/Q55	Netherlands	1930-11-05T00:00:00Z
http://www.wikidata.org/entity/Q187988	Ragnar Frisch	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	1969-01-01T00:00:00Z	1895-03-03T00:00:00Z	http://www.wikidata.org/entity/Q21711493	Christiania	http://www.wikidata.org/entity/Q20	Norway	1973-01-31T00:00:00Z
http://www.wikidata.org/entity/Q1297741	Michael Rosbash	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2017-01-01T00:00:00Z	1944-03-07T00:00:00Z	http://www.wikidata.org/entity/Q41819	Kansas City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q1686435	Jeffrey C. Hall	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2017-01-01T00:00:00Z	1945-05-03T00:00:00Z	http://www.wikidata.org/entity/Q18419	Brooklyn	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q1929672	Michael W. Young	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2017-01-01T00:00:00Z	1949-03-28T00:00:00Z	http://www.wikidata.org/entity/Q8652	Miami	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q6796222	May-Britt Moser	female	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2014-01-01T00:00:00Z	1963-01-04T00:00:00Z	http://www.wikidata.org/entity/Q1439388	Fosnavåg	http://www.wikidata.org/entity/Q20	Norway	
http://www.wikidata.org/entity/Q21061212	William C. Campbell	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2015-01-01T00:00:00Z	1930-06-28T00:00:00Z	http://www.wikidata.org/entity/Q2078143	Ramelton	http://www.wikidata.org/entity/Q27	Ireland	
http://www.wikidata.org/entity/Q310131	Thomas Huckle Weller	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1954-01-01T00:00:00Z	1915-06-15T00:00:00Z	http://www.wikidata.org/entity/Q485172	Ann Arbor	http://www.wikidata.org/entity/Q30	United States of America	2008-08-23T00:00:00Z
http://www.wikidata.org/entity/Q310487	George H. Hitchings	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1988-01-01T00:00:00Z	1905-04-18T00:00:00Z	http://www.wikidata.org/entity/Q990621	Hoquiam	http://www.wikidata.org/entity/Q30	United States of America	1998-02-27T00:00:00Z
http://www.wikidata.org/entity/Q312560	Daniel McFadden	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2000-01-01T00:00:00Z	1937-07-29T00:00:00Z	http://www.wikidata.org/entity/Q41087	Raleigh	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q312561	James Heckman	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2000-01-01T00:00:00Z	1944-04-19T00:00:00Z	http://www.wikidata.org/entity/Q1297	Chicago	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q312585	Edward C. Prescott	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2004-01-01T00:00:00Z	1940-12-26T00:00:00Z	http://www.wikidata.org/entity/Q1379621	Glens Falls	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q312977	Phillip Sharp	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1993-01-01T00:00:00Z	1944-06-06T00:00:00Z	http://www.wikidata.org/entity/Q2627136	Falmouth	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q359317	Eugene Fama	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2013-01-01T00:00:00Z	1939-02-14T00:00:00Z	http://www.wikidata.org/entity/Q100	Boston	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q434509	Esther Duflo	female	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2019-01-01T00:00:00Z	1972-10-25T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	
http://www.wikidata.org/entity/Q4517	Bernard Katz	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1970-01-01T00:00:00Z	1911-03-26T00:00:00Z	http://www.wikidata.org/entity/Q2079	Leipzig	http://www.wikidata.org/entity/Q183	Germany	2003-04-20T00:00:00Z
http://www.wikidata.org/entity/Q18430	Joseph E. Stiglitz	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	2001-01-01T00:00:00Z	1943-02-09T00:00:00Z	http://www.wikidata.org/entity/Q184116	Gary	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q26321	Elizabeth Blackburn	female	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2009-01-01T00:00:00Z	1948-11-26T00:00:00Z	http://www.wikidata.org/entity/Q40191	Hobart	http://www.wikidata.org/entity/Q408	Australia	
http://www.wikidata.org/entity/Q26322	Carol Greider	female	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	2009-01-01T00:00:00Z	1961-04-15T00:00:00Z	http://www.wikidata.org/entity/Q16552	San Diego	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q37193	Robert Koch	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1905-01-01T00:00:00Z	1843-12-11T00:00:00Z	http://www.wikidata.org/entity/Q504590	Clausthal-Zellerfeld	http://www.wikidata.org/entity/Q183	Germany	1910-05-27T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-01-01T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-09-14T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-09-26T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-01-01T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-02-27T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-09-14T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-02-27T00:00:00Z
http://www.wikidata.org/entity/Q42985	Ivan Pavlov	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1904-01-01T00:00:00Z	1849-09-26T00:00:00Z	http://www.wikidata.org/entity/Q2746	Ryazan	http://www.wikidata.org/entity/Q159	Russia	1936-02-27T00:00:00Z
http://www.wikidata.org/entity/Q44061	Wassily Leontief	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	1973-01-01T00:00:00Z	1906-08-05T00:00:00Z	http://www.wikidata.org/entity/Q656	Saint Petersburg	http://www.wikidata.org/entity/Q159	Russia	1999-02-05T00:00:00Z
http://www.wikidata.org/entity/Q44061	Wassily Leontief	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	1973-01-01T00:00:00Z	1906-08-05T00:00:00Z	http://www.wikidata.org/entity/Q1726	Munich	http://www.wikidata.org/entity/Q183	Germany	1999-02-05T00:00:00Z
http://www.wikidata.org/entity/Q44597	Feodor Felix Konrad Lynen	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1964-01-01T00:00:00Z	1911-04-06T00:00:00Z	http://www.wikidata.org/entity/Q1726	Munich	http://www.wikidata.org/entity/Q183	Germany	1979-08-06T00:00:00Z
http://www.wikidata.org/entity/Q47426	Milton Friedman	male	http://www.wikidata.org/entity/Q47170	Prize in Economic Sciences in Memory of Alfred Nobel	1976-01-01T00:00:00Z	1912-07-31T00:00:00Z	http://www.wikidata.org/entity/Q18419	Brooklyn	http://www.wikidata.org/entity/Q30	United States of America	2006-11-16T00:00:00Z
http://www.wikidata.org/entity/Q58054	Ernst Chain	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1945-01-01T00:00:00Z	1906-06-19T00:00:00Z	http://www.wikidata.org/entity/Q64	Berlin	http://www.wikidata.org/entity/Q183	Germany	1979-08-12T00:00:00Z
http://www.wikidata.org/entity/Q76425	Emil Adolf von Behring	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1901-01-01T00:00:00Z	1854-03-15T00:00:00Z	http://www.wikidata.org/entity/Q2800779	Ławice	http://www.wikidata.org/entity/Q36	Poland	1917-03-31T00:00:00Z
http://www.wikidata.org/entity/Q77081	Bert Sakmann	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1991-01-01T00:00:00Z	1942-06-12T00:00:00Z	http://www.wikidata.org/entity/Q1022	Stuttgart	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q77104	Fritz Albert Lipmann	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1953-01-01T00:00:00Z	1899-06-12T00:00:00Z	http://www.wikidata.org/entity/Q4120832	Königsberg	http://www.wikidata.org/entity/Q7318	Nazi Germany	1986-07-24T00:00:00Z
http://www.wikidata.org/entity/Q77104	Fritz Albert Lipmann	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1953-01-01T00:00:00Z	1899-06-12T00:00:00Z	http://www.wikidata.org/entity/Q4120832	Königsberg	http://www.wikidata.org/entity/Q15180	Soviet Union	1986-07-24T00:00:00Z
http://www.wikidata.org/entity/Q77104	Fritz Albert Lipmann	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1953-01-01T00:00:00Z	1899-06-12T00:00:00Z	http://www.wikidata.org/entity/Q4120832	Königsberg	http://www.wikidata.org/entity/Q34266	Russian Empire	1986-07-24T00:00:00Z
http://www.wikidata.org/entity/Q77104	Fritz Albert Lipmann	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1953-01-01T00:00:00Z	1899-06-12T00:00:00Z	http://www.wikidata.org/entity/Q4120832	Königsberg	http://www.wikidata.org/entity/Q38872	Prussia	1986-07-24T00:00:00Z
